상품 ID	상품명 	상품 가격 	모바일 상품 가격 	정가 	상품 URL 	상품 모바일 URL	이미지 URL 	추가 이미지 URL	제휴사 카테고리명(대분류)	제휴사 카테고리명(중분류)	제휴사 카테고리명(소분류)	제휴사 카테고리명(세분류)	네이버 카테고리	가격비교 페이지 ID	상품상태	해외구매대행 여부	병행수입 여부	주문제작상품 여부	판매방식 구분	미성년자 구매불가 상품 여부	상품 구분	바코드	제품코드	모델명	브랜드	제조사	원산지	카드명/카드할인가격	이벤트	일반/제휴쿠폰	쿠폰다운로드필요 여부	카드 무이자 할부 정보	포인트	별도 설치비 유무	사전매칭코드	검색태그	Group ID	제휴사 상품 ID	코디상품ID	최소구매수량	상품평(리뷰,구매평) 개수	배송료	차등배송비 여부	차등배송비 내용	상품속성	구매옵션	셀러 ID (오픈마켓에 한함)	주 이용 고객층	성별	배송부가정보	
G1808221340_1016	[비비엠]C-AGAIN 04 C4_씨어게인 04 C4 / 편한안경 / 이쁜안경 / 좋은안경	160000	160000	160000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221340_1016	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221340_1016	/image/image-view?type=GOODSDTL&id1=20180822_44e9b8e04ea145fb981dfa4c171d946c40ca4c0cf7eded5d8d1f35d5d70b13b9_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_44e9b8e04ea145fb981dfa4c171d946c40ca4c0cf7eded5d8d1f35d5d70b13b9_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808210955_0976	[비비엠] FRANKLIN01 C4_프랭클린01 C4	180000	180000	180000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808210955_0976	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808210955_0976	/image/image-view?type=GOODSDTL&id1=20180821_6f7892971c0b772ca4bd698cbf7d077873bf2099cae746f4661132a190d77da3_110x110x01	/image/image-view?type=GOODSDTL&id1=20180821_6f7892971c0b772ca4bd698cbf7d077873bf2099cae746f4661132a190d77da3_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808221419_1018	[비비엠] NOV06 C4_노브06 C4	125000	125000	125000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221419_1018	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221419_1018	/image/image-view?type=GOODSDTL&id1=20180822_ca23faba7df576c3adf4e9f3d90c987f1ee2dea7fde222b0a1e3333210ac24e2_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_ca23faba7df576c3adf4e9f3d90c987f1ee2dea7fde222b0a1e3333210ac24e2_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808221427_1019	[비비엠] NOV06 C3_노브06 C3	125000	125000	125000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221427_1019	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221427_1019	/image/image-view?type=GOODSDTL&id1=20180822_e75d50dadbd6eed67e0d72f821baf1db4501922c2b45605c760639f6102fccf1_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_e75d50dadbd6eed67e0d72f821baf1db4501922c2b45605c760639f6102fccf1_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N														N							0						1				
G1808221434_1020	[비비엠]C-AGAIN 04 C3_씨어게인 04 C3 / 얼굴에맞는안경 / 잘어울리는안경 / 튀지않는안경	160000	160000	160000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221434_1020	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221434_1020	/image/image-view?type=GOODSDTL&id1=20180822_ee610b56266a229cf48341d014d3ebb4909f163fd66e27196a3498ac617b5dac_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_ee610b56266a229cf48341d014d3ebb4909f163fd66e27196a3498ac617b5dac_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808221440_1022	[비비엠]C-AGAIN 04 C2_씨어게인 04 C2 / 골드호피안경 / 괜찮은안경 / 금색안경	160000	160000	160000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221440_1022	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221440_1022	/image/image-view?type=GOODSDTL&id1=20180822_8cb5be622f0df1bba744f3dee5c0aaa3eb74b3b83921caa2082cf8a72f403160_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_8cb5be622f0df1bba744f3dee5c0aaa3eb74b3b83921caa2082cf8a72f403160_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808221435_1021	[비비엠] NOV06 C2_노브06 C2	125000	125000	125000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221435_1021	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221435_1021	/image/image-view?type=GOODSDTL&id1=20180822_7aa51539e9ccbbf28d8abbe589a82a207a3768bb683a520b8d124a3d314c1592_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_7aa51539e9ccbbf28d8abbe589a82a207a3768bb683a520b8d124a3d314c1592_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808221450_1024	[비비엠] NOV06 C1_노브06 C1	125000	125000	125000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221450_1024	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221450_1024	/image/image-view?type=GOODSDTL&id1=20180822_f674fd188f39a36e60451ad514e8cb0b1b2ddd079b64399b3a62ff28d2b356b3_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_f674fd188f39a36e60451ad514e8cb0b1b2ddd079b64399b3a62ff28d2b356b3_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808221450_1023	[비비엠]C-AGAIN 04 C1_씨어게인 04 C1 / 문안한안경 / 평범한안경 / 검정뿔테	160000	160000	160000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221450_1023	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221450_1023	/image/image-view?type=GOODSDTL&id1=20180822_156b14bc544be581f2787111844746fff41515ab0ef8bb12fc536f0169167cd6_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_156b14bc544be581f2787111844746fff41515ab0ef8bb12fc536f0169167cd6_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808221748_1032	[비비엠]AIR2ND 05 C1_에어세컨드 05 C1 / 가벼운안경 / 누진안경 / 사각안경	130000	130000	130000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808221748_1032	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808221748_1032	/image/image-view?type=GOODSDTL&id1=20180822_4bc68d2fcfb903a3a1d84e8ce380c08eb449af6f6cf4aff1d2b1054dcc07d85e_110x110x01	/image/image-view?type=GOODSDTL&id1=20180822_4bc68d2fcfb903a3a1d84e8ce380c08eb449af6f6cf4aff1d2b1054dcc07d85e_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808231359_1076	[비비엠] PESTALO 01 C6_페스탈로 01 C6 / 유행안경 / 신상안경 / 동글이안경	160000	160000	160000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808231359_1076	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808231359_1076	/image/image-view?type=GOODSDTL&id1=20180823_45306e24e28fbd41f4f51fb36236922b810e317d2dadc27a1ae4ea858d2aa383_110x110x01	/image/image-view?type=GOODSDTL&id1=20180823_45306e24e28fbd41f4f51fb36236922b810e317d2dadc27a1ae4ea858d2aa383_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem	bibiem								N							0						1				
G1808231406_1077	[비비엠] HIPPO 04 C1_히포 04 C1	115000	115000	115000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808231406_1077	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808231406_1077	/image/image-view?type=GOODSDTL&id1=20180823_aee1a32dba38a7e5eca3f686b6256c172bb651571f9142a5ce80ba0ab0183095_110x110x01	/image/image-view?type=GOODSDTL&id1=20180823_aee1a32dba38a7e5eca3f686b6256c172bb651571f9142a5ce80ba0ab0183095_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808231455_1084	[비비엠] MARGARET01 C4_마가렛01 C4	160000	160000	160000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808231455_1084	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808231455_1084	/image/image-view?type=GOODSDTL&id1=20180823_e5f9a653000d0f06d4eda8a09d9e0ecb1e55ef939824d1d8d63a71c73078e175_110x110x01	/image/image-view?type=GOODSDTL&id1=20180823_e5f9a653000d0f06d4eda8a09d9e0ecb1e55ef939824d1d8d63a71c73078e175_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808241603_1116	[비비엠] NELSON04 C1_넬슨04 C1	115000	115000	115000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808241603_1116	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808241603_1116	/image/image-view?type=GOODSDTL&id1=20180824_fbf9430c755a97b17d125d671388fc5ef61807869a05081694b96950942ebb9c_110x110x01	/image/image-view?type=GOODSDTL&id1=20180824_fbf9430c755a97b17d125d671388fc5ef61807869a05081694b96950942ebb9c_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808270947_1118	[비비엠] NELSON03 C1_넬슨03 C1	115000	115000	115000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808270947_1118	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808270947_1118	/image/image-view?type=GOODSDTL&id1=20180827_983814b0655b014559c34dc3fb6d872a1f29ce0672d42eadb420ab1b06f804b0_110x110x01	/image/image-view?type=GOODSDTL&id1=20180827_983814b0655b014559c34dc3fb6d872a1f29ce0672d42eadb420ab1b06f804b0_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808271009_1119	[비비엠] LEO02 C5_레오02 C5	155000	155000	155000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808271009_1119	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808271009_1119	/image/image-view?type=GOODSDTL&id1=20180827_b8955305cd156a0fefe9be2fd04bc3d5145bb64b037d74d8bf65d36e6a504b26_110x110x01	/image/image-view?type=GOODSDTL&id1=20180827_b8955305cd156a0fefe9be2fd04bc3d5145bb64b037d74d8bf65d36e6a504b26_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808271014_1120	[비비엠] LEO02 C2_레오02 C2	155000	155000	155000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808271014_1120	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808271014_1120	/image/image-view?type=GOODSDTL&id1=20180827_b9b4ee45085852efabaa7a36281f13c1d7fd61871ecd7aec12b5483f37aa9ee2_110x110x01	/image/image-view?type=GOODSDTL&id1=20180827_b9b4ee45085852efabaa7a36281f13c1d7fd61871ecd7aec12b5483f37aa9ee2_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808231500_1086	[비비엠] MARGARET01 C3_마가렛01 C3	160000	160000	160000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808231500_1086	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808231500_1086	/image/image-view?type=GOODSDTL&id1=20180823_b8b112800ede9fef18d86938c0e22f79414a80eef9e0751f268f86c56606c884_110x110x01	/image/image-view?type=GOODSDTL&id1=20180823_b8b112800ede9fef18d86938c0e22f79414a80eef9e0751f268f86c56606c884_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808231500_1085	[비비엠] HIPPO 04 C3_히포 04 C3	115000	115000	115000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808231500_1085	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808231500_1085	/image/image-view?type=GOODSDTL&id1=20180823_4704b7f2d145086293303e9a1627f22f6f733b0329789a4cd153388043cb111e_110x110x01	/image/image-view?type=GOODSDTL&id1=20180823_4704b7f2d145086293303e9a1627f22f6f733b0329789a4cd153388043cb111e_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808231504_1087	[비비엠] MARGARET01 C2_마가렛01 C2	160000	160000	160000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808231504_1087	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808231504_1087	/image/image-view?type=GOODSDTL&id1=20180823_23ae21e5be16885576810dd6ab866d4d13a9b8ff26a3f51719460e1e6d5c6543_110x110x01	/image/image-view?type=GOODSDTL&id1=20180823_23ae21e5be16885576810dd6ab866d4d13a9b8ff26a3f51719460e1e6d5c6543_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808231509_1088	[비비엠] MARGARET01 C1_마가렛01 C1	160000	160000	160000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808231509_1088	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808231509_1088	/image/image-view?type=GOODSDTL&id1=20180823_52262b149def8a85f697c771a87eff0a5d85bc31712f27fc0e5f9f738c93cdcf_110x110x01	/image/image-view?type=GOODSDTL&id1=20180823_52262b149def8a85f697c771a87eff0a5d85bc31712f27fc0e5f9f738c93cdcf_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808231513_1090	[비비엠] HIPPO 04 C4_히포 04 C4	115000	115000	115000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808231513_1090	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808231513_1090	/image/image-view?type=GOODSDTL&id1=20180823_f8b5257e69e247452092696e8592f1e8034af745bcb9d220922e79669ddd8f2c_110x110x01	/image/image-view?type=GOODSDTL&id1=20180823_f8b5257e69e247452092696e8592f1e8034af745bcb9d220922e79669ddd8f2c_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808231513_1089	[비비엠] NELSON05 C6_넬슨05 C6	115000	115000	115000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808231513_1089	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808231513_1089	/image/image-view?type=GOODSDTL&id1=20180823_f479c49c110bc399079db6162ae7c815752a7655b6ba7cb6a1f024e956d88dac_110x110x01	/image/image-view?type=GOODSDTL&id1=20180823_f479c49c110bc399079db6162ae7c815752a7655b6ba7cb6a1f024e956d88dac_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808231518_1091	[비비엠] EMIL 06 C1_에밀 06 C1 / 눈썹안경 / 20대안경 / 편한안경	155000	155000	155000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808231518_1091	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808231518_1091	/image/image-view?type=GOODSDTL&id1=20180823_cbccfc23cafb18ec515e0b825f539d6e830c932ca3a32c817ccdbb499bc086e1_110x110x01	/image/image-view?type=GOODSDTL&id1=20180823_cbccfc23cafb18ec515e0b825f539d6e830c932ca3a32c817ccdbb499bc086e1_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808241540_1112	[비비엠] NELSON04 C6_넬슨04 C6	115000	115000	115000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808241540_1112	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808241540_1112	/image/image-view?type=GOODSDTL&id1=20180824_96ece9c42921967230c415d3565a5eaffef2851ad6e301ba3a54563edc540a7f_110x110x01	/image/image-view?type=GOODSDTL&id1=20180824_96ece9c42921967230c415d3565a5eaffef2851ad6e301ba3a54563edc540a7f_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808231109_1038	다비치안경 변색 고글 / 변색안경 / 변색고글 / 자외선차단	39000	39000	39000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808231109_1038	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808231109_1038	/image/image-view?type=GOODSDTL&id1=20180823_4d9c3fb8eb00b006e7191389b68d103048fe2a8f2ac654efb31fcfd34df563dc_110x110x01	/image/image-view?type=GOODSDTL&id1=20180823_4d9c3fb8eb00b006e7191389b68d103048fe2a8f2ac654efb31fcfd34df563dc_735x645x02	아이웨어	선글라스					신상품	N	N	N		N														N							0						1				
G1808231218_1051	[비비엠] MARGARET02 C4_마가렛02 C4	160000	160000	160000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808231218_1051	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808231218_1051	/image/image-view?type=GOODSDTL&id1=20180823_5a30e1abe127afdf55d78b6534118611069af7498869e765314b8784985a2b7a_110x110x01	/image/image-view?type=GOODSDTL&id1=20180823_5a30e1abe127afdf55d78b6534118611069af7498869e765314b8784985a2b7a_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808271016_1121	[비비엠] LEO02 C1_레오02 C1	155000	155000	155000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808271016_1121	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808271016_1121	/image/image-view?type=GOODSDTL&id1=20180827_a1fa82fad2bc9183ad961f9bdca8cc55643b31c2eb9e937c2155284772043cdd_110x110x01	/image/image-view?type=GOODSDTL&id1=20180827_a1fa82fad2bc9183ad961f9bdca8cc55643b31c2eb9e937c2155284772043cdd_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808271031_1122	[비비엠] T-LIGHTJR 02 C5_티라이트JR 02 C5	130000	130000	130000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808271031_1122	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808271031_1122	/image/image-view?type=GOODSDTL&id1=20180827_5adf9f57766b41268516449ff2648135f672dcc86ae5f9e819d7437699258941_110x110x01	/image/image-view?type=GOODSDTL&id1=20180827_5adf9f57766b41268516449ff2648135f672dcc86ae5f9e819d7437699258941_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808271114_1125	[비비엠] T-LIGHTJR 02 C2_티라이트JR 02 C2	130000	130000	130000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808271114_1125	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808271114_1125	/image/image-view?type=GOODSDTL&id1=20180827_138b098ae610c838d994d8747dc77e3c156bc6293a244c5ac05bcea5513ec344_110x110x01	/image/image-view?type=GOODSDTL&id1=20180827_138b098ae610c838d994d8747dc77e3c156bc6293a244c5ac05bcea5513ec344_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808271132_1127	[비비엠] T-LIGHTJR 02 C1_티라이트JR 02 C1	130000	130000	130000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808271132_1127	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808271132_1127	/image/image-view?type=GOODSDTL&id1=20180827_e6bfe9180bdc1d3e9f7554cdf58f039b4b12d6a5983153c1e93e53fb2e8ce149_110x110x01	/image/image-view?type=GOODSDTL&id1=20180827_e6bfe9180bdc1d3e9f7554cdf58f039b4b12d6a5983153c1e93e53fb2e8ce149_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808271140_1129	[비비엠] T-LIGHTJR 01 C5_티라이트JR 01 C5	130000	130000	130000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808271140_1129	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808271140_1129	/image/image-view?type=GOODSDTL&id1=20180827_f80ef449afe7e2a940e3919a5ddc61721792dc04e0ae214bfeca45a6146ace06_110x110x01	/image/image-view?type=GOODSDTL&id1=20180827_f80ef449afe7e2a940e3919a5ddc61721792dc04e0ae214bfeca45a6146ace06_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808271146_1131	[비비엠] T-LIGHTJR 01 C4_티라이트JR 01 C4	130000	130000	130000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808271146_1131	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808271146_1131	/image/image-view?type=GOODSDTL&id1=20180827_0d726e8f842294de2e27656b8c85aadd663bc9708030f7b4634d14facef4513f_110x110x01	/image/image-view?type=GOODSDTL&id1=20180827_0d726e8f842294de2e27656b8c85aadd663bc9708030f7b4634d14facef4513f_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808271038_1123	[비비엠] T-LIGHTJR 02 C4_티라이트JR 02 C4	130000	130000	130000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808271038_1123	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808271038_1123	/image/image-view?type=GOODSDTL&id1=20180827_4147c4abdd41409b5a24e5963a6cbe0805dacc3b1643f2c3acb11fa135739171_110x110x01	/image/image-view?type=GOODSDTL&id1=20180827_4147c4abdd41409b5a24e5963a6cbe0805dacc3b1643f2c3acb11fa135739171_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
